"TOA5","8552","CR3000","8552","CR3000.Std.26","CPU:2019-10-22_Mobile-PM_Gill-RS232_T-RH_LI75.CR3","47685","OPSData"
"TIMESTAMP","RECORD","no_use","Curr_Sec_InSet","Curr_Sec_Sample","Valid_Sample_RMLogBins","LiveBin_1dC","LiveBin_2dC","LiveBin_3dC","LiveBin_4dC","LiveBin_5dC","LiveBin_6dC","LiveBin_7dC","LiveBin_8dC","LiveBin_9dC","LiveBin_10dC","LiveBin_11dC","LiveBin_12dC","LiveBin_13dC","LiveBin_14dC","LiveBin_15dC","LiveBin_16dC","LiveGreaterBin_16dC","LiveBin_1dN","LiveBin_2dN","LiveBin_3dN","LiveBin_4dN","LiveBin_5dN","LiveBin_6dN","LiveBin_7dN","LiveBin_8dN","LiveBin_9dN","LiveBin_10dN","LiveBin_11dN","LiveBin_12dN","LiveBin_13dN","LiveBin_14dN","LiveBin_15dN","LiveBin_16dN","LiveGreaterBin_16dN","LiveBin_1dNdD","LiveBin_2dNdD","LiveBin_3dNdD","LiveBin_4dNdD","LiveBin_5dNdD","LiveBin_6dNdD","LiveBin_7dNdD","LiveBin_8dNdD","LiveBin_9dNdD","LiveBin_10dNdD","LiveBin_11dNdD","LiveBin_12dNdD","LiveBin_13dNdD","LiveBin_14dNdD","LiveBin_15dNdD","LiveBin_16dNdD","LiveGreaterBin_16dNdD","LiveBin_1dNdlogD","LiveBin_2dNdlogD","LiveBin_3dNdlogD","LiveBin_4dNdlogD","LiveBin_5dNdlogD","LiveBin_6dNdlogD","LiveBin_7dNdlogD","LiveBin_8dNdlogD","LiveBin_9dNdlogD","LiveBin_10dNdlogD","LiveBin_11dNdlogD","LiveBin_12dNdlogD","LiveBin_13dNdlogD","LiveBin_14dNdlogD","LiveBin_15dNdlogD","LiveBin_16dNdlogD","LiveGreaterBin_16dNdlogD","LiveBin_1dM","LiveBin_2dM","LiveBin_3dM","LiveBin_4dM","LiveBin_5dM","LiveBin_6dM","LiveBin_7dM","LiveBin_8dM","LiveBin_9dM","LiveBin_10dM","LiveBin_11dM","LiveBin_12dM","LiveBin_13dM","LiveBin_14dM","LiveBin_15dM","LiveBin_16dM","LiveGreaterBin_16dM","LiveBin_1dMdD","LiveBin_2dMdD","LiveBin_3dMdD","LiveBin_4dMdD","LiveBin_5dMdD","LiveBin_6dMdD","LiveBin_7dMdD","LiveBin_8dMdD","LiveBin_9dMdD","LiveBin_10dMdD","LiveBin_11dMdD","LiveBin_12dMdD","LiveBin_13dMdD","LiveBin_14dMdD","LiveBin_15dMdD","LiveBin_16dMdD","LiveGreaterBin_16dMdD","LiveBin_1dMdlogD","LiveBin_2dMdlogD","LiveBin_3dMdlogD","LiveBin_4dMdlogD","LiveBin_5dMdlogD","LiveBin_6dMdlogD","LiveBin_7dMdlogD","LiveBin_8dMdlogD","LiveBin_9dMdlogD","LiveBin_10dMdlogD","LiveBin_11dMdlogD","LiveBin_12dMdlogD","LiveBin_13dMdlogD"
"2019-10-29 12:00:09",14348,"NAN",1599,0,1,8690,61,19,4,8,9,4,3,5,1,1,0,0,0,0,0,0,521.4,3.66,1.14,0.24,0.48,0.54,0.24,0.18,0.3,0.06,0.06,0,0,0,0,0,0,7045.946,40.22,10.857,2,4.364,2.7,0.8,0.45,0.857,0.133,0.071,0,0,0,0,0,0,5445.411,38.697,12.893,2.892,7.472,5.572,2.106,1.545,3.69,0.696,0.475,0,0,0,0,0,0,10.575,0.143,0.084,0.032,0.104,0.209,0.194,0.324,1.044,0.374,0.8,0,0,0,0,0,0,142.9,1.573,0.796,0.264,0.95,1.043,0.648,0.809,2.984,0.83,0.949,0,0,0,0,0,0,110.439,1.513,0.945,0.382,1.627,2.153,1.706,2.779,12.846,4.334,6.337,0,0
"2019-10-29 12:00:10",14349,"NAN",1600,0,1,9199,58,21,12,8,6,3,0,3,3,2,1,0,0,0,0,0,551.94,3.48,1.26,0.72,0.48,0.36,0.18,0,0.18,0.18,0.12,0.06,0,0,0,0,0,7458.648,38.242,12,6,4.364,1.8,0.6,0,0.514,0.4,0.142,0.073,0,0,0,0,0,5764.366,36.794,14.25,8.677,7.472,3.715,1.58,0,2.214,2.089,0.951,0.63,0,0,0,0,0,11.194,0.136,0.092,0.095,0.104,0.139,0.146,0,0.627,1.121,1.599,1.68,0,0,0,0,0,151.27,1.496,0.88,0.793,0.95,0.696,0.486,0,1.79,2.49,1.897,2.051,0,0,0,0,0,116.908,1.439,1.045,1.146,1.627,1.435,1.279,0,7.708,13.002,12.674,17.651,0
"2019-10-29 12:00:11",14350,"NAN",1601,0,1,9690,54,22,13,5,6,2,0,1,2,1,0,0,0,0,0,0,581.4,3.24,1.32,0.78,0.3,0.36,0.12,0,0.06,0.12,0.06,0,0,0,0,0,0,7856.757,35.604,12.571,6.5,2.727,1.8,0.4,0,0.171,0.267,0.071,0,0,0,0,0,0,6072.041,34.256,14.928,9.401,4.67,3.715,1.053,0,0.738,1.392,0.475,0,0,0,0,0,0,11.791,0.127,0.097,0.103,0.065,0.139,0.097,0,0.209,0.747,0.8,0,0,0,0,0,0,159.344,1.392,0.922,0.859,0.594,0.696,0.324,0,0.597,1.66,0.949,0,0,0,0,0,0,123.148,1.34,1.094,1.242,1.017,1.435,0.853,0,2.569,8.668,6.337,0,0
"2019-10-29 12:00:12",14351,"NAN",1602,0,1,9625,62,19,9,5,6,2,0,2,2,0,0,1,0,0,0,0,577.5,3.72,1.14,0.54,0.3,0.36,0.12,0,0.12,0.12,0,0,0.06,0,0,0,0,7804.054,40.879,10.857,4.5,2.727,1.8,0.4,0,0.343,0.267,0,0,0.059,0,0,0,0,6031.31,39.331,12.893,6.508,4.67,3.715,1.053,0,1.476,1.392,0,0,0.63,0,0,0,0,11.712,0.145,0.084,0.071,0.065,0.139,0.097,0,0.418,0.747,0,0,3.242,0,0,0,0,158.275,1.599,0.796,0.595,0.594,0.696,0.324,0,1.194,1.66,0,0,3.178,0,0,0,0,122.322,1.538,0.945,0.86,1.017,1.435,0.853,0,5.138,8.668,0,0,34.056
"2019-10-29 12:00:13",14352,"NAN",1603,0,1,9666,50,19,14,7,8,5,3,6,2,0,0,0,0,0,0,1,579.96,3,1.14,0.84,0.42,0.48,0.3,0.18,0.36,0.12,0,0,0,0,0,0,0,7837.297,32.967,10.857,7,3.818,2.4,1,0.45,1.029,0.267,0,0,0,0,0,0,0,6057.002,31.719,12.893,10.124,6.538,4.953,2.633,1.545,4.428,1.392,0,0,0,0,0,0,0,11.762,0.117,0.084,0.111,0.091,0.185,0.243,0.324,1.253,0.747,0,0,0,0,0,0,0,158.949,1.289,0.796,0.925,0.831,0.927,0.81,0.809,3.581,1.66,0,0,0,0,0,0,0,122.843,1.24,0.945,1.337,1.423,1.914,2.132,2.779,15.415,8.668,0,0,0
"2019-10-29 12:00:14",14353,"NAN",1604,0,1,9343,61,25,14,6,6,3,2,2,1,2,0,1,0,0,0,0,560.58,3.66,1.5,0.84,0.36,0.36,0.18,0.12,0.12,0.06,0.12,0,0.06,0,0,0,0,7575.406,40.22,14.286,7,3.273,1.8,0.6,0.3,0.343,0.133,0.142,0,0.059,0,0,0,0,5854.601,38.697,16.964,10.124,5.604,3.715,1.58,1.03,1.476,0.696,0.951,0,0.63,0,0,0,0,11.369,0.143,0.11,0.111,0.078,0.139,0.146,0.216,0.418,0.374,1.599,0,3.242,0,0,0,0,153.638,1.573,1.047,0.925,0.712,0.696,0.486,0.54,1.194,0.83,1.897,0,3.178,0,0,0,0,118.738,1.513,1.244,1.337,1.22,1.435,1.279,1.853,5.138,4.334,12.674,0,34.056
"2019-10-29 12:00:15",14354,"NAN",1605,0,1,13089,57,13,15,7,10,3,2,0,2,0,1,0,0,0,0,0,785.34,3.42,0.78,0.9,0.42,0.6,0.18,0.12,0,0.12,0,0.06,0,0,0,0,0,10612.7,37.582,7.429,7.5,3.818,3,0.6,0.3,0,0.267,0,0.073,0,0,0,0,0,8201.955,36.159,8.821,10.847,6.538,6.191,1.58,1.03,0,1.392,0,0.63,0,0,0,0,0,15.928,0.134,0.057,0.119,0.091,0.232,0.146,0.216,0,0.747,0,1.68,0,0,0,0,0,215.238,1.47,0.545,0.991,0.831,1.159,0.486,0.54,0,1.66,0,2.051,0,0,0,0,0,166.345,1.414,0.647,1.433,1.423,2.392,1.279,1.853,0,8.668,0,17.651,0
"2019-10-29 12:00:16",14355,"NAN",1606,0,1,15121,43,23,17,8,5,8,5,3,2,0,0,0,0,0,0,0,907.26,2.58,1.38,1.02,0.48,0.3,0.48,0.3,0.18,0.12,0,0,0,0,0,0,0,12260.27,28.352,13.143,8.5,4.364,1.5,1.6,0.75,0.514,0.267,0,0,0,0,0,0,0,9475.266,27.278,15.607,12.293,7.472,3.096,4.213,2.575,2.214,1.392,0,0,0,0,0,0,0,18.4,0.101,0.101,0.135,0.104,0.116,0.389,0.54,0.627,0.747,0,0,0,0,0,0,0,248.652,1.109,0.964,1.123,0.95,0.58,1.296,1.349,1.79,1.66,0,0,0,0,0,0,0,192.169,1.067,1.144,1.624,1.627,1.196,3.412,4.631,7.708,8.668,0,0,0
"2019-10-29 12:00:17",14356,"NAN",1607,0,1,15231,50,14,16,8,6,3,2,1,0,1,0,0,0,0,0,0,913.86,3,0.84,0.96,0.48,0.36,0.18,0.12,0.06,0,0.06,0,0,0,0,0,0,12349.46,32.967,8,8,4.364,1.8,0.6,0.3,0.171,0,0.071,0,0,0,0,0,0,9544.195,31.719,9.5,11.57,7.472,3.715,1.58,1.03,0.738,0,0.475,0,0,0,0,0,0,18.534,0.117,0.062,0.127,0.104,0.139,0.146,0.216,0.209,0,0.8,0,0,0,0,0,0,250.461,1.289,0.586,1.057,0.95,0.696,0.486,0.54,0.597,0,0.949,0,0,0,0,0,0,193.567,1.24,0.696,1.529,1.627,1.435,1.279,1.853,2.569,0,6.337,0,0
"2019-10-29 12:00:18",14357,"NAN",1608,0,1,15432,49,18,12,3,5,8,4,1,3,0,1,0,0,0,0,0,925.92,2.94,1.08,0.72,0.18,0.3,0.48,0.24,0.06,0.18,0,0.06,0,0,0,0,0,12512.43,32.308,10.286,6,1.636,1.5,1.6,0.6,0.171,0.4,0,0.073,0,0,0,0,0,9670.148,31.084,12.214,8.677,2.802,3.096,4.213,2.06,0.738,2.089,0,0.63,0,0,0,0,0,18.779,0.115,0.079,0.095,0.039,0.116,0.389,0.432,0.209,1.121,0,1.68,0,0,0,0,0,253.766,1.264,0.754,0.793,0.356,0.58,1.296,1.079,0.597,2.49,0,2.051,0,0,0,0,0,196.122,1.216,0.895,1.146,0.61,1.196,3.412,3.705,2.569,13.002,0,17.651,0
"2019-10-29 12:00:19",14358,"NAN",1609,0,1,15649,64,10,14,5,6,3,5,2,1,1,1,0,1,0,0,0,938.94,3.84,0.6,0.84,0.3,0.36,0.18,0.3,0.12,0.06,0.06,0.06,0,0.06,0,0,0,12688.38,42.198,5.714,7,2.727,1.8,0.6,0.75,0.343,0.133,0.071,0.073,0,0.047,0,0,0,9806.127,40.6,6.786,10.124,4.67,3.715,1.58,2.575,1.476,0.696,0.475,0.63,0,0.631,0,0,0,19.043,0.15,0.044,0.111,0.065,0.139,0.146,0.54,0.418,0.374,0.8,1.68,0,6.256,0,0,0,257.335,1.65,0.419,0.925,0.594,0.696,0.486,1.349,1.194,0.83,0.949,2.051,0,4.93,0,0,0,198.879,1.588,0.497,1.337,1.017,1.435,1.279,4.631,5.138,4.334,6.337,17.651,0
"2019-10-29 12:00:20",14359,"NAN",1610,0,1,15508,66,13,12,6,8,4,2,8,3,1,0,0,0,0,0,0,930.48,3.96,0.78,0.72,0.36,0.48,0.24,0.12,0.48,0.18,0.06,0,0,0,0,0,0,12574.05,43.516,7.429,6,3.273,2.4,0.8,0.3,1.371,0.4,0.071,0,0,0,0,0,0,9717.772,41.869,8.821,8.677,5.604,4.953,2.106,1.03,5.904,2.089,0.475,0,0,0,0,0,0,18.871,0.155,0.057,0.095,0.078,0.185,0.194,0.216,1.671,1.121,0.8,0,0,0,0,0,0,255.016,1.702,0.545,0.793,0.712,0.927,0.648,0.54,4.775,2.49,0.949,0,0,0,0,0,0,197.087,1.637,0.647,1.146,1.22,1.914,1.706,1.853,20.554,13.002,6.337,0,0
"2019-10-29 12:00:21",14360,"NAN",1611,0,1,15192,61,26,9,9,2,5,6,3,4,3,0,0,0,0,0,0,911.52,3.66,1.56,0.54,0.54,0.12,0.3,0.36,0.18,0.24,0.18,0,0,0,0,0,0,12317.84,40.22,14.857,4.5,4.909,0.6,1,0.9,0.514,0.533,0.214,0,0,0,0,0,0,9519.757,38.697,17.643,6.508,8.406,1.238,2.633,3.09,2.214,2.785,1.426,0,0,0,0,0,0,18.487,0.143,0.114,0.071,0.118,0.046,0.243,0.647,0.627,1.494,2.399,0,0,0,0,0,0,249.82,1.573,1.089,0.595,1.069,0.232,0.81,1.619,1.79,3.32,2.846,0,0,0,0,0,0,193.071,1.513,1.293,0.86,1.83,0.478,2.132,5.558,7.708,17.336,19.01,0,0
"2019-10-29 12:00:22",14361,"NAN",1612,0,1,15450,42,19,9,7,9,2,2,3,0,0,0,0,0,0,0,0,927,2.52,1.14,0.54,0.42,0.54,0.12,0.12,0.18,0,0,0,0,0,0,0,0,12527.03,27.692,10.857,4.5,3.818,2.7,0.4,0.3,0.514,0,0,0,0,0,0,0,0,9681.428,26.644,12.893,6.508,6.538,5.572,1.053,1.03,2.214,0,0,0,0,0,0,0,0,18.801,0.099,0.084,0.071,0.091,0.209,0.097,0.216,0.627,0,0,0,0,0,0,0,0,254.062,1.083,0.796,0.595,0.831,1.043,0.324,0.54,1.79,0,0,0,0,0,0,0,0,196.35,1.042,0.945,0.86,1.423,2.153,0.853,1.853,7.708,0,0,0,0
"2019-10-29 12:00:23",14362,"NAN",1613,0,1,15929,50,12,9,8,5,4,3,4,1,1,1,0,0,0,0,2,955.74,3,0.72,0.54,0.48,0.3,0.24,0.18,0.24,0.06,0.06,0.06,0,0,0,0,0,12915.41,32.967,6.857,4.5,4.364,1.5,0.8,0.45,0.686,0.133,0.071,0.073,0,0,0,0,0,9981.583,31.719,8.143,6.508,7.472,3.096,2.106,1.545,2.952,0.696,0.475,0.63,0,0,0,0,0,19.383,0.117,0.053,0.071,0.104,0.116,0.194,0.324,0.836,0.374,0.8,1.68,0,0,0,0,0,261.939,1.289,0.503,0.595,0.95,0.58,0.648,0.809,2.387,0.83,0.949,2.051,0,0,0,0,0,202.438,1.24,0.597,0.86,1.627,1.196,1.706,2.779,10.277,4.334,6.337,17.651,0
"2019-10-29 12:00:24",14363,"NAN",1614,0,1,15963,55,23,19,3,7,4,3,3,0,0,0,1,0,0,0,0,957.78,3.3,1.38,1.14,0.18,0.42,0.24,0.18,0.18,0,0,0,0.06,0,0,0,0,12942.97,36.264,13.143,9.5,1.636,2.1,0.8,0.45,0.514,0,0,0,0.059,0,0,0,0,10002.89,34.891,15.607,13.739,2.802,4.334,2.106,1.545,2.214,0,0,0,0.63,0,0,0,0,19.425,0.129,0.101,0.151,0.039,0.162,0.194,0.324,0.627,0,0,0,3.242,0,0,0,0,262.498,1.418,0.964,1.255,0.356,0.811,0.648,0.809,1.79,0,0,0,3.178,0,0,0,0,202.87,1.365,1.144,1.815,0.61,1.675,1.706,2.779,7.708,0,0,0,34.056
"2019-10-29 12:00:25",14364,"NAN",1615,0,1,11735,46,16,8,8,6,3,5,3,3,1,1,0,0,0,0,0,704.1,2.76,0.96,0.48,0.48,0.36,0.18,0.3,0.18,0.18,0.06,0.06,0,0,0,0,0,9514.865,30.33,9.143,4,4.364,1.8,0.6,0.75,0.514,0.4,0.071,0.073,0,0,0,0,0,7353.499,29.181,10.857,5.785,7.472,3.715,1.58,2.575,2.214,2.089,0.475,0.63,0,0,0,0,0,14.28,0.108,0.07,0.063,0.104,0.139,0.146,0.54,0.627,1.121,0.8,1.68,0,0,0,0,0,192.972,1.186,0.67,0.528,0.95,0.696,0.486,1.349,1.79,2.49,0.949,2.051,0,0,0,0,0,149.137,1.141,0.796,0.764,1.627,1.435,1.279,4.631,7.708,13.002,6.337,17.651,0
