"TOA5","8552","CR3000","8552","CR3000.Std.26","CPU:2019-10-22_Mobile-PM_Gill-RS232_T-RH_LI75.CR3","47685","OPSData"
"TIMESTAMP","RECORD","no_use","Curr_Sec_InSet","Curr_Sec_Sample","Valid_Sample_RMLogBins","LiveBin_1dC","LiveBin_2dC","LiveBin_3dC","LiveBin_4dC","LiveBin_5dC","LiveBin_6dC","LiveBin_7dC","LiveBin_8dC","LiveBin_9dC","LiveBin_10dC","LiveBin_11dC","LiveBin_12dC","LiveBin_13dC","LiveBin_14dC","LiveBin_15dC","LiveBin_16dC","LiveGreaterBin_16dC","LiveBin_1dN","LiveBin_2dN","LiveBin_3dN","LiveBin_4dN","LiveBin_5dN","LiveBin_6dN","LiveBin_7dN","LiveBin_8dN","LiveBin_9dN","LiveBin_10dN","LiveBin_11dN","LiveBin_12dN","LiveBin_13dN","LiveBin_14dN","LiveBin_15dN","LiveBin_16dN","LiveGreaterBin_16dN","LiveBin_1dNdD","LiveBin_2dNdD","LiveBin_3dNdD","LiveBin_4dNdD","LiveBin_5dNdD","LiveBin_6dNdD","LiveBin_7dNdD","LiveBin_8dNdD","LiveBin_9dNdD","LiveBin_10dNdD","LiveBin_11dNdD","LiveBin_12dNdD","LiveBin_13dNdD","LiveBin_14dNdD","LiveBin_15dNdD","LiveBin_16dNdD","LiveGreaterBin_16dNdD","LiveBin_1dNdlogD","LiveBin_2dNdlogD","LiveBin_3dNdlogD","LiveBin_4dNdlogD","LiveBin_5dNdlogD","LiveBin_6dNdlogD","LiveBin_7dNdlogD","LiveBin_8dNdlogD","LiveBin_9dNdlogD","LiveBin_10dNdlogD","LiveBin_11dNdlogD","LiveBin_12dNdlogD","LiveBin_13dNdlogD","LiveBin_14dNdlogD","LiveBin_15dNdlogD","LiveBin_16dNdlogD","LiveGreaterBin_16dNdlogD","LiveBin_1dM","LiveBin_2dM","LiveBin_3dM","LiveBin_4dM","LiveBin_5dM","LiveBin_6dM","LiveBin_7dM","LiveBin_8dM","LiveBin_9dM","LiveBin_10dM","LiveBin_11dM","LiveBin_12dM","LiveBin_13dM","LiveBin_14dM","LiveBin_15dM","LiveBin_16dM","LiveGreaterBin_16dM","LiveBin_1dMdD","LiveBin_2dMdD","LiveBin_3dMdD","LiveBin_4dMdD","LiveBin_5dMdD","LiveBin_6dMdD","LiveBin_7dMdD","LiveBin_8dMdD","LiveBin_9dMdD","LiveBin_10dMdD","LiveBin_11dMdD","LiveBin_12dMdD","LiveBin_13dMdD","LiveBin_14dMdD","LiveBin_15dMdD","LiveBin_16dMdD","LiveGreaterBin_16dMdD","LiveBin_1dMdlogD","LiveBin_2dMdlogD","LiveBin_3dMdlogD","LiveBin_4dMdlogD","LiveBin_5dMdlogD","LiveBin_6dMdlogD","LiveBin_7dMdlogD","LiveBin_8dMdlogD","LiveBin_9dMdlogD","LiveBin_10dMdlogD","LiveBin_11dMdlogD","LiveBin_12dMdlogD","LiveBin_13dMdlogD"
"TS","RN","#","sec","sec","#","#","#","#","#","#","#","#","#","#","#","#","#","#","#","#","#","#","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2019-11-21 12:00:01",49099,"NAN",650,0,1,1556,1034,408,139,45,13,2,4,2,1,0,0,0,0,0,0,0,93.36,62.04,24.48,8.34,2.7,0.78,0.12,0.24,0.12,0.06,0,0,0,0,0,0,0,1261.622,681.758,233.143,69.5,24.545,3.9,0.4,0.6,0.343,0.133,0,0,0,0,0,0,0,975.036,655.943,276.854,100.513,42.029,8.049,1.053,2.06,1.476,0.696,0,0,0,0,0,0,0,1.893,2.426,1.795,1.102,0.588,0.301,0.097,0.432,0.418,0.374,0,0,0,0,0,0,0,25.587,26.663,17.092,9.182,5.343,1.507,0.324,1.079,1.194,0.83,0,0,0,0,0,0,0,19.775,25.653,20.297,13.279,9.149,3.11,0.853,3.705,5.138,4.334,0,0,0
"2019-11-21 12:00:02",49100,"NAN",651,0,1,1576,1041,410,135,45,12,3,1,3,0,0,0,1,0,0,0,0,94.56,62.46,24.6,8.1,2.7,0.72,0.18,0.06,0.18,0,0,0,0.06,0,0,0,0,1277.838,686.374,234.286,67.5,24.545,3.6,0.6,0.15,0.514,0,0,0,0.059,0,0,0,0,987.568,660.384,278.212,97.621,42.029,7.43,1.58,0.515,2.214,0,0,0,0.63,0,0,0,0,1.918,2.443,1.803,1.07,0.588,0.278,0.146,0.108,0.627,0,0,0,3.242,0,0,0,0,25.916,26.843,17.176,8.918,5.343,1.391,0.486,0.27,1.79,0,0,0,3.178,0,0,0,0,20.029,25.827,20.396,12.897,9.149,2.871,1.279,0.926,7.708,0,0,0,34.056
"2019-11-21 12:00:03",49101,"NAN",652,0,1,1560,1039,429,145,43,16,5,4,3,1,1,0,0,0,0,0,0,93.6,62.34,25.74,8.7,2.58,0.96,0.3,0.24,0.18,0.06,0.06,0,0,0,0,0,0,1264.865,685.055,245.143,72.5,23.455,4.8,1,0.6,0.514,0.133,0.071,0,0,0,0,0,0,977.542,659.115,291.104,104.852,40.161,9.906,2.633,2.06,2.214,0.696,0.475,0,0,0,0,0,0,1.898,2.438,1.887,1.149,0.562,0.371,0.243,0.432,0.627,0.374,0.8,0,0,0,0,0,0,25.653,26.792,17.972,9.578,5.106,1.855,0.81,1.079,1.79,0.83,0.949,0,0,0,0,0,0,19.826,25.777,21.342,13.852,8.743,3.828,2.132,3.705,7.708,4.334,6.337,0,0
"2019-11-21 12:00:04",49102,"NAN",653,0,1,1567,1080,403,141,40,15,6,3,0,1,0,0,1,0,0,0,0,94.02,64.8,24.18,8.46,2.4,0.9,0.36,0.18,0,0.06,0,0,0.06,0,0,0,0,1270.541,712.088,230.286,70.5,21.818,4.5,1.2,0.45,0,0.133,0,0,0.059,0,0,0,0,981.929,685.125,273.462,101.959,37.359,9.287,3.159,1.545,0,0.696,0,0,0.63,0,0,0,0,1.907,2.534,1.773,1.118,0.522,0.348,0.292,0.324,0,0.374,0,0,3.242,0,0,0,0,25.768,27.849,16.883,9.314,4.749,1.739,0.972,0.809,0,0.83,0,0,3.178,0,0,0,0,19.915,26.794,20.048,13.47,8.133,3.589,2.559,2.779,0,4.334,0,0,34.056
"2019-11-21 12:00:05",49103,"NAN",654,0,1,1584,1068,450,121,44,13,4,2,2,0,0,0,0,0,0,0,0,95.04,64.08,27,7.26,2.64,0.78,0.24,0.12,0.12,0,0,0,0,0,0,0,0,1284.324,704.176,257.143,60.5,24,3.9,0.8,0.3,0.343,0,0,0,0,0,0,0,0,992.581,677.512,305.354,87.497,41.095,8.049,2.106,1.03,1.476,0,0,0,0,0,0,0,0,1.928,2.506,1.979,0.959,0.575,0.301,0.194,0.216,0.418,0,0,0,0,0,0,0,0,26.048,27.539,18.852,7.993,5.224,1.507,0.648,0.54,1.194,0,0,0,0,0,0,0,0,20.131,26.497,22.386,11.559,8.946,3.11,1.706,1.853,5.138,0,0,0,0
"2019-11-21 12:00:06",49104,"NAN",655,0,1,1552,1034,415,146,47,11,1,1,2,2,1,0,0,0,0,0,0,93.12,62.04,24.9,8.76,2.82,0.66,0.06,0.06,0.12,0.12,0.06,0,0,0,0,0,0,1258.378,681.758,237.143,73,25.636,3.3,0.2,0.15,0.343,0.267,0.071,0,0,0,0,0,0,972.529,655.943,281.604,105.575,43.897,6.81,0.527,0.515,1.476,1.392,0.475,0,0,0,0,0,0,1.889,2.426,1.825,1.157,0.614,0.255,0.049,0.108,0.418,0.747,0.8,0,0,0,0,0,0,25.521,26.663,17.385,9.644,5.581,1.275,0.162,0.27,1.194,1.66,0.949,0,0,0,0,0,0,19.724,25.653,20.645,13.948,9.556,2.632,0.426,0.926,5.138,8.668,6.337,0,0
"2019-11-21 12:00:07",49105,"NAN",656,0,1,1617,1017,426,138,30,8,0,2,3,0,1,1,0,0,0,0,0,97.02,61.02,25.56,8.28,1.8,0.48,0,0.12,0.18,0,0.06,0.06,0,0,0,0,0,1311.081,670.549,243.429,69,16.364,2.4,0,0.3,0.514,0,0.071,0.073,0,0,0,0,0,1013.26,645.159,289.069,99.79,28.02,4.953,0,1.03,2.214,0,0.475,0.63,0,0,0,0,0,1.968,2.386,1.874,1.094,0.392,0.185,0,0.216,0.627,0,0.8,1.68,0,0,0,0,0,26.59,26.224,17.846,9.116,3.562,0.927,0,0.54,1.79,0,0.949,2.051,0,0,0,0,0,20.55,25.231,21.192,13.183,6.099,1.914,0,1.853,7.708,0,6.337,17.651,0
"2019-11-21 12:00:08",49106,"NAN",657,0,1,1515,1038,388,138,40,17,2,1,1,3,1,0,0,0,0,0,0,90.9,62.28,23.28,8.28,2.4,1.02,0.12,0.06,0.06,0.18,0.06,0,0,0,0,0,0,1228.378,684.396,221.714,69,21.818,5.1,0.4,0.15,0.171,0.4,0.071,0,0,0,0,0,0,949.344,658.481,263.283,99.79,37.359,10.525,1.053,0.515,0.738,2.089,0.475,0,0,0,0,0,0,1.844,2.436,1.707,1.094,0.522,0.394,0.097,0.108,0.209,1.121,0.8,0,0,0,0,0,0,24.913,26.766,16.254,9.116,4.749,1.971,0.324,0.27,0.597,2.49,0.949,0,0,0,0,0,0,19.254,25.752,19.302,13.183,8.133,4.067,0.853,0.926,2.569,13.002,6.337,0,0
