"TOA5","8552","CR3000","8552","CR3000.Std.26","CPU:2019-10-22_Mobile-PM_Gill-RS232_T-RH_LI75.CR3","47685","OPSData"
"TIMESTAMP","RECORD","no_use","Curr_Sec_InSet","Curr_Sec_Sample","Valid_Sample_RMLogBins","LiveBin_1dC","LiveBin_2dC","LiveBin_3dC","LiveBin_4dC","LiveBin_5dC","LiveBin_6dC","LiveBin_7dC","LiveBin_8dC","LiveBin_9dC","LiveBin_10dC","LiveBin_11dC","LiveBin_12dC","LiveBin_13dC","LiveBin_14dC","LiveBin_15dC","LiveBin_16dC","LiveGreaterBin_16dC","LiveBin_1dN","LiveBin_2dN","LiveBin_3dN","LiveBin_4dN","LiveBin_5dN","LiveBin_6dN","LiveBin_7dN","LiveBin_8dN","LiveBin_9dN","LiveBin_10dN","LiveBin_11dN","LiveBin_12dN","LiveBin_13dN","LiveBin_14dN","LiveBin_15dN","LiveBin_16dN","LiveGreaterBin_16dN","LiveBin_1dNdD","LiveBin_2dNdD","LiveBin_3dNdD","LiveBin_4dNdD","LiveBin_5dNdD","LiveBin_6dNdD","LiveBin_7dNdD","LiveBin_8dNdD","LiveBin_9dNdD","LiveBin_10dNdD","LiveBin_11dNdD","LiveBin_12dNdD","LiveBin_13dNdD","LiveBin_14dNdD","LiveBin_15dNdD","LiveBin_16dNdD","LiveGreaterBin_16dNdD","LiveBin_1dNdlogD","LiveBin_2dNdlogD","LiveBin_3dNdlogD","LiveBin_4dNdlogD","LiveBin_5dNdlogD","LiveBin_6dNdlogD","LiveBin_7dNdlogD","LiveBin_8dNdlogD","LiveBin_9dNdlogD","LiveBin_10dNdlogD","LiveBin_11dNdlogD","LiveBin_12dNdlogD","LiveBin_13dNdlogD","LiveBin_14dNdlogD","LiveBin_15dNdlogD","LiveBin_16dNdlogD","LiveGreaterBin_16dNdlogD","LiveBin_1dM","LiveBin_2dM","LiveBin_3dM","LiveBin_4dM","LiveBin_5dM","LiveBin_6dM","LiveBin_7dM","LiveBin_8dM","LiveBin_9dM","LiveBin_10dM","LiveBin_11dM","LiveBin_12dM","LiveBin_13dM","LiveBin_14dM","LiveBin_15dM","LiveBin_16dM","LiveGreaterBin_16dM","LiveBin_1dMdD","LiveBin_2dMdD","LiveBin_3dMdD","LiveBin_4dMdD","LiveBin_5dMdD","LiveBin_6dMdD","LiveBin_7dMdD","LiveBin_8dMdD","LiveBin_9dMdD","LiveBin_10dMdD","LiveBin_11dMdD","LiveBin_12dMdD","LiveBin_13dMdD","LiveBin_14dMdD","LiveBin_15dMdD","LiveBin_16dMdD","LiveGreaterBin_16dMdD","LiveBin_1dMdlogD","LiveBin_2dMdlogD","LiveBin_3dMdlogD","LiveBin_4dMdlogD","LiveBin_5dMdlogD","LiveBin_6dMdlogD","LiveBin_7dMdlogD","LiveBin_8dMdlogD","LiveBin_9dMdlogD","LiveBin_10dMdlogD","LiveBin_11dMdlogD","LiveBin_12dMdlogD","LiveBin_13dMdlogD"
"2019-10-30 13:36:42",17807,"NAN",684,0,1,28895,727,134,17,4,4,2,1,1,3,0,0,0,0,1,0,0,1733.7,43.62,8.04,1.02,0.24,0.24,0.12,0.06,0.06,0.18,0,0,0,0,0.06,0,0,23428.38,479.341,76.571,8.5,2.182,1.2,0.4,0.15,0.171,0.4,0,0,0,0,0.038,0,0,18106.46,461.19,90.928,12.293,3.736,2.477,1.053,0.515,0.738,2.089,0,0,0,0,0.631,0,0,35.161,1.706,0.589,0.135,0.052,0.093,0.097,0.108,0.209,1.121,0,0,0,0,12.069,0,0,475.154,18.746,5.614,1.123,0.475,0.464,0.324,0.27,0.597,2.49,0,0,0,0,7.639,0,0,367.219,18.037,6.666,1.624,0.813,0.957,0.853,0.926,2.569,13.002,0,0,0
"2019-10-30 13:36:43",17808,"NAN",685,0,1,28920,687,115,19,12,7,2,3,1,1,0,0,0,0,0,0,0,1735.2,41.22,6.9,1.14,0.72,0.42,0.12,0.18,0.06,0.06,0,0,0,0,0,0,0,23448.65,452.967,65.714,9.5,6.545,2.1,0.4,0.45,0.171,0.133,0,0,0,0,0,0,0,18122.13,435.815,78.035,13.739,11.208,4.334,1.053,1.545,0.738,0.696,0,0,0,0,0,0,0,35.192,1.612,0.506,0.151,0.157,0.162,0.097,0.324,0.209,0.374,0,0,0,0,0,0,0,475.565,17.715,4.818,1.255,1.425,0.811,0.324,0.809,0.597,0.83,0,0,0,0,0,0,0,367.537,17.044,5.721,1.815,2.44,1.675,0.853,2.779,2.569,4.334,0,0,0
"2019-10-30 13:36:44",17809,"NAN",686,0,1,12859,638,103,19,5,7,2,0,2,1,0,0,0,0,0,0,0,771.54,38.28,6.18,1.14,0.3,0.42,0.12,0,0.12,0.06,0,0,0,0,0,0,0,10426.22,420.659,58.857,9.5,2.727,2.1,0.4,0,0.343,0.133,0,0,0,0,0,0,0,8057.83,404.731,69.892,13.739,4.67,4.334,1.053,0,1.476,0.696,0,0,0,0,0,0,0,15.648,1.497,0.453,0.151,0.065,0.162,0.097,0,0.418,0.374,0,0,0,0,0,0,0,211.455,16.451,4.315,1.255,0.594,0.811,0.324,0,1.194,0.83,0,0,0,0,0,0,0,163.422,15.829,5.124,1.815,1.017,1.675,0.853,0,5.138,4.334,0,0,0
"2019-10-30 13:36:45",17810,"NAN",687,0,1,12911,578,106,21,2,4,1,2,2,0,1,0,0,1,0,0,0,774.66,34.68,6.36,1.26,0.12,0.24,0.06,0.12,0.12,0,0.06,0,0,0.06,0,0,0,10468.38,381.099,60.571,10.5,1.091,1.2,0.2,0.3,0.343,0,0.071,0,0,0.047,0,0,0,8090.415,366.669,71.928,15.185,1.868,2.477,0.527,1.03,1.476,0,0.475,0,0,0.631,0,0,0,15.711,1.356,0.466,0.166,0.026,0.093,0.049,0.216,0.418,0,0.8,0,0,6.256,0,0,0,212.311,14.904,4.441,1.387,0.237,0.464,0.162,0.54,1.194,0,0.949,0,0,4.93,0,0,0,164.083,14.34,5.273,2.006,0.407,0.957,0.426,1.853,5.138,0,6.337,0,0
"2019-10-30 13:36:46",17811,"NAN",688,0,1,12763,612,93,19,7,2,0,1,4,0,0,0,0,0,0,0,0,765.78,36.72,5.58,1.14,0.42,0.12,0,0.06,0.24,0,0,0,0,0,0,0,0,10348.38,403.517,53.143,9.5,3.818,0.6,0,0.15,0.686,0,0,0,0,0,0,0,0,7997.674,388.237,63.107,13.739,6.538,1.238,0,0.515,2.952,0,0,0,0,0,0,0,0,15.531,1.436,0.409,0.151,0.091,0.046,0,0.108,0.836,0,0,0,0,0,0,0,0,209.877,15.781,3.896,1.255,0.831,0.232,0,0.27,2.387,0,0,0,0,0,0,0,0,162.202,15.183,4.626,1.815,1.423,0.478,0,0.926,10.277,0,0,0,0
"2019-10-30 13:36:47",17812,"NAN",689,0,1,12822,644,107,28,4,6,0,2,5,1,2,0,0,0,0,0,0,769.32,38.64,6.42,1.68,0.24,0.36,0,0.12,0.3,0.06,0.12,0,0,0,0,0,0,10396.22,424.615,61.143,14,2.182,1.8,0,0.3,0.857,0.133,0.142,0,0,0,0,0,0,8034.645,408.537,72.606,20.247,3.736,3.715,0,1.03,3.69,0.696,0.951,0,0,0,0,0,0,15.603,1.511,0.471,0.222,0.052,0.139,0,0.216,1.044,0.374,1.599,0,0,0,0,0,0,210.847,16.606,4.483,1.85,0.475,0.696,0,0.54,2.984,0.83,1.897,0,0,0,0,0,0,162.952,15.977,5.323,2.675,0.813,1.435,0,1.853,12.846,4.334,12.674,0,0
"2019-10-30 13:36:48",17813,"NAN",690,0,1,11498,602,96,17,7,5,3,2,2,0,1,0,0,0,0,0,0,689.88,36.12,5.76,1.02,0.42,0.3,0.18,0.12,0.12,0,0.06,0,0,0,0,0,0,9322.703,396.923,54.857,8.5,3.818,1.5,0.6,0.3,0.343,0,0.071,0,0,0,0,0,0,7204.987,381.894,65.142,12.293,6.538,3.096,1.58,1.03,1.476,0,0.475,0,0,0,0,0,0,13.992,1.413,0.422,0.135,0.091,0.116,0.146,0.216,0.418,0,0.8,0,0,0,0,0,0,189.075,15.523,4.022,1.123,0.831,0.58,0.486,0.54,1.194,0,0.949,0,0,0,0,0,0,146.125,14.935,4.776,1.624,1.423,1.196,1.279,1.853,5.138,0,6.337,0,0
"2019-10-30 13:36:49",17814,"NAN",691,0,1,11291,553,104,22,2,3,1,1,4,3,0,0,0,0,0,0,0,677.46,33.18,6.24,1.32,0.12,0.18,0.06,0.06,0.24,0.18,0,0,0,0,0,0,0,9154.865,364.615,59.429,11,1.091,0.9,0.2,0.15,0.686,0.4,0,0,0,0,0,0,0,7075.275,350.809,70.571,15.909,1.868,1.857,0.527,0.515,2.952,2.089,0,0,0,0,0,0,0,13.74,1.298,0.457,0.174,0.026,0.07,0.049,0.108,0.836,1.121,0,0,0,0,0,0,0,185.671,14.26,4.357,1.453,0.237,0.348,0.162,0.27,2.387,2.49,0,0,0,0,0,0,0,143.495,13.72,5.174,2.102,0.407,0.718,0.426,0.926,10.277,13.002,0,0,0
"2019-10-30 13:36:50",17815,"NAN",692,0,1,11685,569,108,15,5,6,3,3,1,2,1,0,0,0,0,0,0,701.1,34.14,6.48,0.9,0.3,0.36,0.18,0.18,0.06,0.12,0.06,0,0,0,0,0,0,9474.324,375.165,61.714,7.5,2.727,1.8,0.6,0.45,0.171,0.267,0.071,0,0,0,0,0,0,7322.167,360.959,73.285,10.847,4.67,3.715,1.58,1.545,0.738,1.392,0.475,0,0,0,0,0,0,14.219,1.335,0.475,0.119,0.065,0.139,0.146,0.324,0.209,0.747,0.8,0,0,0,0,0,0,192.15,14.672,4.524,0.991,0.594,0.696,0.486,0.809,0.597,1.66,0.949,0,0,0,0,0,0,148.502,14.117,5.373,1.433,1.017,1.435,1.279,2.779,2.569,8.668,6.337,0,0
"2019-10-30 13:36:51",17816,"NAN",693,0,1,11455,554,100,19,6,0,0,1,1,0,0,2,0,0,0,0,0,687.3,33.24,6,1.14,0.36,0,0,0.06,0.06,0,0,0.12,0,0,0,0,0,9287.838,365.275,57.143,9.5,3.273,0,0,0.15,0.171,0,0,0.147,0,0,0,0,0,7178.042,351.444,67.856,13.739,5.604,0,0,0.515,0.738,0,0,1.261,0,0,0,0,0,13.939,1.3,0.44,0.151,0.078,0,0,0.108,0.209,0,0,3.36,0,0,0,0,0,188.368,14.285,4.189,1.255,0.712,0,0,0.27,0.597,0,0,4.102,0,0,0,0,0,145.579,13.745,4.975,1.815,1.22,0,0,0.926,2.569,0,0,35.302,0
"2019-10-30 13:36:52",17817,"NAN",694,0,1,11839,582,118,19,6,3,3,2,1,1,0,0,0,0,0,0,0,710.34,34.92,7.08,1.14,0.36,0.18,0.18,0.12,0.06,0.06,0,0,0,0,0,0,0,9599.189,383.736,67.429,9.5,3.273,0.9,0.6,0.3,0.171,0.133,0,0,0,0,0,0,0,7418.668,369.206,80.071,13.739,5.604,1.857,1.58,1.03,0.738,0.696,0,0,0,0,0,0,0,14.406,1.366,0.519,0.151,0.078,0.07,0.146,0.216,0.209,0.374,0,0,0,0,0,0,0,194.682,15.007,4.943,1.255,0.712,0.348,0.486,0.54,0.597,0.83,0,0,0,0,0,0,0,150.459,14.439,5.87,1.815,1.22,0.718,1.279,1.853,2.569,4.334,0,0,0
"2019-10-30 13:36:53",17818,"NAN",695,0,1,13094,634,105,21,7,3,1,2,2,1,0,0,0,0,0,0,0,785.64,38.04,6.3,1.26,0.42,0.18,0.06,0.12,0.12,0.06,0,0,0,0,0,0,0,10616.76,418.022,60,10.5,3.818,0.9,0.2,0.3,0.343,0.133,0,0,0,0,0,0,0,8205.088,402.194,71.249,15.185,6.538,1.857,0.527,1.03,1.476,0.696,0,0,0,0,0,0,0,15.934,1.488,0.462,0.166,0.091,0.07,0.049,0.216,0.418,0.374,0,0,0,0,0,0,0,215.32,16.348,4.399,1.387,0.831,0.348,0.162,0.54,1.194,0.83,0,0,0,0,0,0,0,166.408,15.729,5.223,2.006,1.423,0.718,0.426,1.853,5.138,4.334,0,0,0
"2019-10-30 13:36:54",17819,"NAN",696,0,1,28699,711,119,25,7,9,2,3,6,0,0,0,0,0,0,0,0,1721.94,42.66,7.14,1.5,0.42,0.54,0.12,0.18,0.36,0,0,0,0,0,0,0,0,23269.46,468.791,68,12.5,3.818,2.7,0.4,0.45,1.029,0,0,0,0,0,0,0,0,17983.64,451.04,80.749,18.078,6.538,5.572,1.053,1.545,4.428,0,0,0,0,0,0,0,0,34.923,1.668,0.523,0.198,0.091,0.209,0.097,0.324,1.253,0,0,0,0,0,0,0,0,471.931,18.334,4.985,1.651,0.831,1.043,0.324,0.809,3.581,0,0,0,0,0,0,0,0,364.729,17.64,5.92,2.388,1.423,2.153,0.853,2.779,15.415,0,0,0,0
"2019-10-30 13:36:55",17820,"NAN",697,0,1,28641,690,111,13,2,4,0,1,3,0,1,0,0,0,0,0,0,1718.46,41.4,6.66,0.78,0.12,0.24,0,0.06,0.18,0,0.06,0,0,0,0,0,0,23222.43,454.945,63.429,6.5,1.091,1.2,0,0.15,0.514,0,0.071,0,0,0,0,0,0,17947.3,437.719,75.321,9.401,1.868,2.477,0,0.515,2.214,0,0.475,0,0,0,0,0,0,34.852,1.619,0.488,0.103,0.026,0.093,0,0.108,0.627,0,0.8,0,0,0,0,0,0,470.977,17.792,4.65,0.859,0.237,0.464,0,0.27,1.79,0,0.949,0,0,0,0,0,0,363.991,17.119,5.522,1.242,0.407,0.957,0,0.926,7.708,0,6.337,0,0
"2019-10-30 13:36:56",17821,"NAN",698,0,1,28595,726,106,15,7,9,2,1,4,0,1,0,0,0,0,0,0,1715.7,43.56,6.36,0.9,0.42,0.54,0.12,0.06,0.24,0,0.06,0,0,0,0,0,0,23185.14,478.681,60.571,7.5,3.818,2.7,0.4,0.15,0.686,0,0.071,0,0,0,0,0,0,17918.47,460.556,71.928,10.847,6.538,5.572,1.053,0.515,2.952,0,0.475,0,0,0,0,0,0,34.796,1.704,0.466,0.119,0.091,0.209,0.097,0.108,0.836,0,0.8,0,0,0,0,0,0,470.221,18.721,4.441,0.991,0.831,1.043,0.324,0.27,2.387,0,0.949,0,0,0,0,0,0,363.407,18.012,5.273,1.433,1.423,2.153,0.853,0.926,10.277,0,6.337,0,0
"2019-10-30 13:36:57",17822,"NAN",699,0,1,28977,674,129,18,3,8,1,1,4,0,0,0,0,0,0,0,0,1738.62,40.44,7.74,1.08,0.18,0.48,0.06,0.06,0.24,0,0,0,0,0,0,0,0,23494.87,444.396,73.714,9,1.636,2.4,0.2,0.15,0.686,0,0,0,0,0,0,0,0,18157.85,427.569,87.535,13.016,2.802,4.953,0.527,0.515,2.952,0,0,0,0,0,0,0,0,35.261,1.582,0.567,0.143,0.039,0.185,0.049,0.108,0.836,0,0,0,0,0,0,0,0,476.502,17.38,5.404,1.189,0.356,0.927,0.162,0.27,2.387,0,0,0,0,0,0,0,0,368.262,16.722,6.417,1.72,0.61,1.914,0.426,0.926,10.277,0,0,0,0
"2019-10-30 13:36:58",17823,"NAN",700,0,1,28712,691,124,19,7,9,1,0,1,1,0,0,0,0,0,0,0,1722.72,41.46,7.44,1.14,0.42,0.54,0.06,0,0.06,0.06,0,0,0,0,0,0,0,23280,455.604,70.857,9.5,3.818,2.7,0.2,0,0.171,0.133,0,0,0,0,0,0,0,17991.79,438.353,84.142,13.739,6.538,5.572,0.527,0,0.738,0.696,0,0,0,0,0,0,0,34.939,1.621,0.545,0.151,0.091,0.209,0.049,0,0.209,0.374,0,0,0,0,0,0,0,472.145,17.818,5.195,1.255,0.831,1.043,0.162,0,0.597,0.83,0,0,0,0,0,0,0,364.894,17.143,6.169,1.815,1.423,2.153,0.426,0,2.569,4.334,0,0,0
"2019-10-30 13:36:59",17824,"NAN",701,0,1,29271,679,124,21,6,6,1,3,4,0,1,0,0,0,0,0,0,1756.26,40.74,7.44,1.26,0.36,0.36,0.06,0.18,0.24,0,0.06,0,0,0,0,0,0,23733.24,447.692,70.857,10.5,3.273,1.8,0.2,0.45,0.686,0,0.071,0,0,0,0,0,0,18342.07,430.74,84.142,15.185,5.604,3.715,0.527,1.545,2.952,0,0.475,0,0,0,0,0,0,35.619,1.593,0.545,0.166,0.078,0.139,0.049,0.324,0.836,0,0.8,0,0,0,0,0,0,481.337,17.509,5.195,1.387,0.712,0.696,0.162,0.809,2.387,0,0.949,0,0,0,0,0,0,371.998,16.846,6.169,2.006,1.22,1.435,0.426,2.779,10.277,0,6.337,0,0
