"TOA5","8552","CR3000","8552","CR3000.Std.26","CPU:2019-10-22_Mobile-PM_Gill-RS232_T-RH_LI75.CR3","47685","OPSData"
"TIMESTAMP","RECORD","no_use","Curr_Sec_InSet","Curr_Sec_Sample","Valid_Sample_RMLogBins","LiveBin_1dC","LiveBin_2dC","LiveBin_3dC","LiveBin_4dC","LiveBin_5dC","LiveBin_6dC","LiveBin_7dC","LiveBin_8dC","LiveBin_9dC","LiveBin_10dC","LiveBin_11dC","LiveBin_12dC","LiveBin_13dC","LiveBin_14dC","LiveBin_15dC","LiveBin_16dC","LiveGreaterBin_16dC","LiveBin_1dN","LiveBin_2dN","LiveBin_3dN","LiveBin_4dN","LiveBin_5dN","LiveBin_6dN","LiveBin_7dN","LiveBin_8dN","LiveBin_9dN","LiveBin_10dN","LiveBin_11dN","LiveBin_12dN","LiveBin_13dN","LiveBin_14dN","LiveBin_15dN","LiveBin_16dN","LiveGreaterBin_16dN","LiveBin_1dNdD","LiveBin_2dNdD","LiveBin_3dNdD","LiveBin_4dNdD","LiveBin_5dNdD","LiveBin_6dNdD","LiveBin_7dNdD","LiveBin_8dNdD","LiveBin_9dNdD","LiveBin_10dNdD","LiveBin_11dNdD","LiveBin_12dNdD","LiveBin_13dNdD","LiveBin_14dNdD","LiveBin_15dNdD","LiveBin_16dNdD","LiveGreaterBin_16dNdD","LiveBin_1dNdlogD","LiveBin_2dNdlogD","LiveBin_3dNdlogD","LiveBin_4dNdlogD","LiveBin_5dNdlogD","LiveBin_6dNdlogD","LiveBin_7dNdlogD","LiveBin_8dNdlogD","LiveBin_9dNdlogD","LiveBin_10dNdlogD","LiveBin_11dNdlogD","LiveBin_12dNdlogD","LiveBin_13dNdlogD","LiveBin_14dNdlogD","LiveBin_15dNdlogD","LiveBin_16dNdlogD","LiveGreaterBin_16dNdlogD","LiveBin_1dM","LiveBin_2dM","LiveBin_3dM","LiveBin_4dM","LiveBin_5dM","LiveBin_6dM","LiveBin_7dM","LiveBin_8dM","LiveBin_9dM","LiveBin_10dM","LiveBin_11dM","LiveBin_12dM","LiveBin_13dM","LiveBin_14dM","LiveBin_15dM","LiveBin_16dM","LiveGreaterBin_16dM","LiveBin_1dMdD","LiveBin_2dMdD","LiveBin_3dMdD","LiveBin_4dMdD","LiveBin_5dMdD","LiveBin_6dMdD","LiveBin_7dMdD","LiveBin_8dMdD","LiveBin_9dMdD","LiveBin_10dMdD","LiveBin_11dMdD","LiveBin_12dMdD","LiveBin_13dMdD","LiveBin_14dMdD","LiveBin_15dMdD","LiveBin_16dMdD","LiveGreaterBin_16dMdD","LiveBin_1dMdlogD","LiveBin_2dMdlogD","LiveBin_3dMdlogD","LiveBin_4dMdlogD","LiveBin_5dMdlogD","LiveBin_6dMdlogD","LiveBin_7dMdlogD","LiveBin_8dMdlogD","LiveBin_9dMdlogD","LiveBin_10dMdlogD","LiveBin_11dMdlogD","LiveBin_12dMdlogD","LiveBin_13dMdlogD"
"2019-10-29 09:45:34",6275,"NAN",784,0,1,11115,171,42,8,8,10,4,4,5,1,0,0,0,0,0,0,0,666.9,10.26,2.52,0.48,0.48,0.6,0.24,0.24,0.3,0.06,0,0,0,0,0,0,0,9012.162,112.747,24,4,4.364,3,0.8,0.6,0.857,0.133,0,0,0,0,0,0,0,6964.988,108.478,28.5,5.785,7.472,6.191,2.106,2.06,3.69,0.696,0,0,0,0,0,0,0,13.525,0.401,0.185,0.063,0.104,0.232,0.194,0.432,1.044,0.374,0,0,0,0,0,0,0,182.777,4.409,1.759,0.528,0.95,1.159,0.648,1.079,2.984,0.83,0,0,0,0,0,0,0,141.258,4.242,2.089,0.764,1.627,2.392,1.706,3.705,12.846,4.334,0,0,0
"2019-10-29 09:45:35",6276,"NAN",785,0,1,6739,180,47,10,5,11,3,5,6,4,3,0,0,0,0,0,0,404.34,10.8,2.82,0.6,0.3,0.66,0.18,0.3,0.36,0.24,0.18,0,0,0,0,0,0,5464.054,118.681,26.857,5,2.727,3.3,0.6,0.75,1.029,0.533,0.214,0,0,0,0,0,0,4222.857,114.187,31.893,7.231,4.67,6.81,1.58,2.575,4.428,2.785,1.426,0,0,0,0,0,0,8.2,0.422,0.207,0.079,0.065,0.255,0.146,0.54,1.253,1.494,2.399,0,0,0,0,0,0,110.817,4.641,1.969,0.661,0.594,1.275,0.486,1.349,3.581,3.32,2.846,0,0,0,0,0,0,85.644,4.466,2.338,0.955,1.017,2.632,1.279,4.631,15.415,17.336,19.01,0,0
"2019-10-29 09:45:36",6277,"NAN",786,0,1,6525,180,44,15,13,10,4,4,2,2,0,0,0,0,1,0,0,391.5,10.8,2.64,0.9,0.78,0.6,0.24,0.24,0.12,0.12,0,0,0,0,0.06,0,0,5290.541,118.681,25.143,7.5,7.091,3,0.8,0.6,0.343,0.267,0,0,0,0,0.038,0,0,4088.758,114.187,29.857,10.847,12.142,6.191,2.106,2.06,1.476,1.392,0,0,0,0,0.631,0,0,7.94,0.422,0.194,0.119,0.17,0.232,0.194,0.432,0.418,0.747,0,0,0,0,12.069,0,0,107.298,4.641,1.843,0.991,1.544,1.159,0.648,1.079,1.194,1.66,0,0,0,0,7.639,0,0,82.925,4.466,2.189,1.433,2.643,2.392,1.706,3.705,5.138,8.668,0,0,0
"2019-10-29 09:45:37",6278,"NAN",787,0,1,7201,175,47,13,6,14,4,8,8,0,1,0,0,0,0,0,0,432.06,10.5,2.82,0.78,0.36,0.84,0.24,0.48,0.48,0,0.06,0,0,0,0,0,0,5838.649,115.385,26.857,6.5,3.273,4.2,0.8,1.2,1.371,0,0.071,0,0,0,0,0,0,4512.36,111.016,31.893,9.401,5.604,8.668,2.106,4.12,5.904,0,0.475,0,0,0,0,0,0,8.763,0.411,0.207,0.103,0.078,0.325,0.194,0.863,1.671,0,0.8,0,0,0,0,0,0,118.414,4.513,1.969,0.859,0.712,1.623,0.648,2.158,4.775,0,0.949,0,0,0,0,0,0,91.516,4.342,2.338,1.242,1.22,3.349,1.706,7.41,20.554,0,6.337,0,0
"2019-10-29 09:45:38",6279,"NAN",788,0,1,6318,167,43,10,13,4,4,6,3,2,0,0,0,0,0,0,0,379.08,10.02,2.58,0.6,0.78,0.24,0.24,0.36,0.18,0.12,0,0,0,0,0,0,0,5122.703,110.11,24.571,5,7.091,1.2,0.8,0.9,0.514,0.267,0,0,0,0,0,0,0,3959.046,105.941,29.178,7.231,12.142,2.477,2.106,3.09,2.214,1.392,0,0,0,0,0,0,0,7.688,0.392,0.189,0.079,0.17,0.093,0.194,0.647,0.627,0.747,0,0,0,0,0,0,0,103.894,4.306,1.801,0.661,1.544,0.464,0.648,1.619,1.79,1.66,0,0,0,0,0,0,0,80.294,4.143,2.139,0.955,2.643,0.957,1.706,5.558,7.708,8.668,0,0,0
"2019-10-29 09:45:39",6280,"NAN",789,0,1,7371,174,41,14,12,14,5,3,5,2,1,0,1,0,0,0,0,442.26,10.44,2.46,0.84,0.72,0.84,0.3,0.18,0.3,0.12,0.06,0,0.06,0,0,0,0,5976.486,114.725,23.429,7,6.545,4.2,1,0.45,0.857,0.267,0.071,0,0.059,0,0,0,0,4618.887,110.381,27.821,10.124,11.208,8.668,2.633,1.545,3.69,1.392,0.475,0,0.63,0,0,0,0,8.97,0.408,0.18,0.111,0.157,0.325,0.243,0.324,1.044,0.747,0.8,0,3.242,0,0,0,0,121.21,4.487,1.718,0.925,1.425,1.623,0.81,0.809,2.984,1.66,0.949,0,3.178,0,0,0,0,93.676,4.317,2.04,1.337,2.44,3.349,2.132,2.779,12.846,8.668,6.337,0,34.056
"2019-10-29 09:45:40",6281,"NAN",790,0,1,7711,183,44,15,11,6,4,4,5,2,3,1,0,0,1,0,0,462.66,10.98,2.64,0.9,0.66,0.36,0.24,0.24,0.3,0.12,0.18,0.06,0,0,0.06,0,0,6252.162,120.659,25.143,7.5,6,1.8,0.8,0.6,0.857,0.267,0.214,0.073,0,0,0.038,0,0,4831.941,116.091,29.857,10.847,10.274,3.715,2.106,2.06,3.69,1.392,1.426,0.63,0,0,0.631,0,0,9.383,0.429,0.194,0.119,0.144,0.139,0.194,0.432,1.044,0.747,2.399,1.68,0,0,12.069,0,0,126.801,4.719,1.843,0.991,1.306,0.696,0.648,1.079,2.984,1.66,2.846,2.051,0,0,7.639,0,0,97.997,4.54,2.189,1.433,2.236,1.435,1.706,3.705,12.846,8.668,19.01,17.651,0
"2019-10-29 09:45:41",6282,"NAN",791,0,1,8500,158,31,15,9,9,5,2,9,1,0,0,0,0,0,0,0,510,9.48,1.86,0.9,0.54,0.54,0.3,0.12,0.54,0.06,0,0,0,0,0,0,0,6891.892,104.176,17.714,7.5,4.909,2.7,1,0.3,1.543,0.133,0,0,0,0,0,0,0,5326.352,100.231,21.036,10.847,8.406,5.572,2.633,1.03,6.642,0.696,0,0,0,0,0,0,0,10.343,0.371,0.136,0.119,0.118,0.209,0.243,0.216,1.88,0.374,0,0,0,0,0,0,0,139.775,4.074,1.299,0.991,1.069,1.043,0.81,0.54,5.371,0.83,0,0,0,0,0,0,0,108.024,3.92,1.542,1.433,1.83,2.153,2.132,1.853,23.123,4.334,0,0,0
"2019-10-29 09:45:42",6283,"NAN",792,0,1,8129,164,36,18,12,16,2,4,7,3,3,1,0,0,0,0,0,487.74,9.84,2.16,1.08,0.72,0.96,0.12,0.24,0.42,0.18,0.18,0.06,0,0,0,0,0,6591.081,108.132,20.571,9,6.545,4.8,0.4,0.6,1.2,0.4,0.214,0.073,0,0,0,0,0,5093.872,104.037,24.428,13.016,11.208,9.906,1.053,2.06,5.166,2.089,1.426,0.63,0,0,0,0,0,9.892,0.385,0.158,0.143,0.157,0.371,0.097,0.432,1.462,1.121,2.399,1.68,0,0,0,0,0,133.675,4.229,1.508,1.189,1.425,1.855,0.324,1.079,4.178,2.49,2.846,2.051,0,0,0,0,0,103.309,4.069,1.791,1.72,2.44,3.828,0.853,3.705,17.985,13.002,19.01,17.651,0
"2019-10-29 09:45:43",6284,"NAN",793,0,1,7801,176,36,13,12,6,8,3,4,3,2,0,0,0,0,0,0,468.06,10.56,2.16,0.78,0.72,0.36,0.48,0.18,0.24,0.18,0.12,0,0,0,0,0,0,6325.135,116.044,20.571,6.5,6.545,1.8,1.6,0.45,0.686,0.4,0.142,0,0,0,0,0,0,4888.338,111.65,24.428,9.401,11.208,3.715,4.213,1.545,2.952,2.089,0.951,0,0,0,0,0,0,9.493,0.413,0.158,0.103,0.157,0.139,0.389,0.324,0.836,1.121,1.599,0,0,0,0,0,0,128.281,4.538,1.508,0.859,1.425,0.696,1.296,0.809,2.387,2.49,1.897,0,0,0,0,0,0,99.141,4.366,1.791,1.242,2.44,1.435,3.412,2.779,10.277,13.002,12.674,0,0
"2019-10-29 09:45:44",6285,"NAN",794,0,1,14946,177,40,11,10,6,5,6,10,1,0,0,2,0,0,0,0,896.76,10.62,2.4,0.66,0.6,0.36,0.3,0.36,0.6,0.06,0,0,0.12,0,0,0,0,12118.38,116.703,22.857,5.5,5.455,1.8,1,0.9,1.714,0.133,0,0,0.118,0,0,0,0,9365.605,112.284,27.143,7.954,9.34,3.715,2.633,3.09,7.38,0.696,0,0,1.261,0,0,0,0,18.187,0.415,0.176,0.087,0.131,0.139,0.243,0.647,2.089,0.374,0,0,6.484,0,0,0,0,245.774,4.564,1.676,0.727,1.187,0.696,0.81,1.619,5.968,0.83,0,0,6.357,0,0,0,0,189.945,4.391,1.99,1.051,2.033,1.435,2.132,5.558,25.692,4.334,0,0,68.111
"2019-10-29 09:45:45",6286,"NAN",795,0,1,19217,225,45,13,5,12,9,4,4,5,1,2,2,0,0,1,0,1153.02,13.5,2.7,0.78,0.3,0.72,0.54,0.24,0.24,0.3,0.06,0.12,0.12,0,0,0.06,0,15581.35,148.352,25.714,6.5,2.727,3.6,1.8,0.6,0.686,0.667,0.071,0.147,0.118,0,0,0.03,0,12041.94,142.734,30.535,9.401,4.67,7.43,4.739,2.06,2.952,3.481,0.475,1.261,1.261,0,0,0.63,0,23.385,0.528,0.198,0.103,0.065,0.278,0.437,0.432,0.836,1.868,0.8,3.36,6.484,0,0,23.295,0,316.007,5.802,1.885,0.859,0.594,1.391,1.458,1.079,2.387,4.15,0.949,4.102,6.357,0,0,11.831,0,244.224,5.582,2.239,1.242,1.017,2.871,3.838,3.705,10.277,21.67,6.337,35.302,68.111
"2019-10-29 09:45:46",6287,"NAN",796,0,1,19285,194,57,16,6,13,5,2,5,5,0,0,2,0,0,0,0,1157.1,11.64,3.42,0.96,0.36,0.78,0.3,0.12,0.3,0.3,0,0,0.12,0,0,0,0,15636.49,127.912,32.571,8,3.273,3.9,1,0.3,0.857,0.667,0,0,0.118,0,0,0,0,12084.55,123.069,38.678,11.57,5.604,8.049,2.633,1.03,3.69,3.481,0,0,1.261,0,0,0,0,23.467,0.455,0.251,0.127,0.078,0.301,0.243,0.216,1.044,1.868,0,0,6.484,0,0,0,0,317.126,5.002,2.388,1.057,0.712,1.507,0.81,0.54,2.984,4.15,0,0,6.357,0,0,0,0,245.088,4.813,2.836,1.529,1.22,3.11,2.132,1.853,12.846,21.67,0,0,68.111
"2019-10-29 09:45:47",6288,"NAN",797,0,1,19361,171,51,17,9,15,6,3,6,6,1,1,0,0,0,0,0,1161.66,10.26,3.06,1.02,0.54,0.9,0.36,0.18,0.36,0.36,0.06,0.06,0,0,0,0,0,15698.11,112.747,29.143,8.5,4.909,4.5,1.2,0.45,1.029,0.8,0.071,0.073,0,0,0,0,0,12132.18,108.478,34.607,12.293,8.406,9.287,3.159,1.545,4.428,4.177,0.475,0.63,0,0,0,0,0,23.56,0.401,0.224,0.135,0.118,0.348,0.292,0.324,1.253,2.241,0.8,1.68,0,0,0,0,0,318.375,4.409,2.137,1.123,1.069,1.739,0.972,0.809,3.581,4.98,0.949,2.051,0,0,0,0,0,246.054,4.242,2.537,1.624,1.83,3.589,2.559,2.779,15.415,26.004,6.337,17.651,0
"2019-10-29 09:45:48",6289,"NAN",798,0,1,19428,201,51,12,13,8,6,6,7,2,1,0,0,0,0,0,0,1165.68,12.06,3.06,0.72,0.78,0.48,0.36,0.36,0.42,0.12,0.06,0,0,0,0,0,0,15752.43,132.527,29.143,6,7.091,2.4,1.2,0.9,1.2,0.267,0.071,0,0,0,0,0,0,12174.16,127.509,34.607,8.677,12.142,4.953,3.159,3.09,5.166,1.392,0.475,0,0,0,0,0,0,23.641,0.472,0.224,0.095,0.17,0.185,0.292,0.647,1.462,0.747,0.8,0,0,0,0,0,0,319.477,5.183,2.137,0.793,1.544,0.927,0.972,1.619,4.178,1.66,0.949,0,0,0,0,0,0,246.906,4.987,2.537,1.146,2.643,1.914,2.559,5.558,17.985,8.668,6.337,0,0
"2019-10-29 09:45:49",6290,"NAN",799,0,1,19386,172,34,14,12,6,3,4,7,1,0,0,0,0,1,0,0,1163.16,10.32,2.04,0.84,0.72,0.36,0.18,0.24,0.42,0.06,0,0,0,0,0.06,0,0,15718.38,113.407,19.429,7,6.545,1.8,0.6,0.6,1.2,0.133,0,0,0,0,0.038,0,0,12147.84,109.112,23.071,10.124,11.208,3.715,1.58,2.06,5.166,0.696,0,0,0,0,0.631,0,0,23.59,0.404,0.15,0.111,0.157,0.139,0.146,0.432,1.462,0.374,0,0,0,0,12.069,0,0,318.786,4.435,1.424,0.925,1.425,0.696,0.486,1.079,4.178,0.83,0,0,0,0,7.639,0,0,246.372,4.267,1.691,1.337,2.44,1.435,1.279,3.705,17.985,4.334,0,0,0
"2019-10-29 09:45:50",6291,"NAN",800,0,1,19352,191,52,15,8,8,5,7,8,2,1,0,0,0,0,0,0,1161.12,11.46,3.12,0.9,0.48,0.48,0.3,0.42,0.48,0.12,0.06,0,0,0,0,0,0,15690.81,125.934,29.714,7.5,4.364,2.4,1,1.05,1.371,0.267,0.071,0,0,0,0,0,0,12126.54,121.166,35.285,10.847,7.472,4.953,2.633,3.605,5.904,1.392,0.475,0,0,0,0,0,0,23.549,0.448,0.229,0.119,0.104,0.185,0.243,0.755,1.671,0.747,0.8,0,0,0,0,0,0,318.227,4.925,2.178,0.991,0.95,0.927,0.81,1.888,4.775,1.66,0.949,0,0,0,0,0,0,245.94,4.739,2.587,1.433,1.627,1.914,2.132,6.484,20.554,8.668,6.337,0,0
"2019-10-29 09:45:51",6292,"NAN",801,0,1,19747,173,41,16,8,14,1,1,6,6,4,0,0,0,0,0,0,1184.82,10.38,2.46,0.96,0.48,0.84,0.06,0.06,0.36,0.36,0.24,0,0,0,0,0,0,16011.08,114.066,23.429,8,4.364,4.2,0.2,0.15,1.029,0.8,0.285,0,0,0,0,0,0,12374.05,109.747,27.821,11.57,7.472,8.668,0.527,0.515,4.428,4.177,1.902,0,0,0,0,0,0,24.029,0.406,0.18,0.127,0.104,0.325,0.049,0.108,1.253,2.241,3.199,0,0,0,0,0,0,324.723,4.461,1.718,1.057,0.95,1.623,0.162,0.27,3.581,4.98,3.794,0,0,0,0,0,0,250.96,4.292,2.04,1.529,1.627,3.349,0.426,0.926,15.415,26.004,25.347,0,0
"2019-10-29 09:45:52",6293,"NAN",802,0,1,19536,193,34,19,7,9,5,6,1,0,2,1,0,0,0,0,0,1172.16,11.58,2.04,1.14,0.42,0.54,0.3,0.36,0.06,0,0.12,0.06,0,0,0,0,0,15840,127.253,19.429,9.5,3.818,2.7,1,0.9,0.171,0,0.142,0.073,0,0,0,0,0,12241.84,122.434,23.071,13.739,6.538,5.572,2.633,3.09,0.738,0,0.951,0.63,0,0,0,0,0,23.773,0.453,0.15,0.151,0.091,0.209,0.243,0.647,0.209,0,1.599,1.68,0,0,0,0,0,321.253,4.977,1.424,1.255,0.831,1.043,0.81,1.619,0.597,0,1.897,2.051,0,0,0,0,0,248.278,4.788,1.691,1.815,1.423,2.153,2.132,5.558,2.569,0,12.674,17.651,0
"2019-10-29 09:45:53",6294,"NAN",803,0,1,19644,172,31,13,10,7,5,2,4,6,2,1,0,0,0,0,0,1178.64,10.32,1.86,0.78,0.6,0.42,0.3,0.12,0.24,0.36,0.12,0.06,0,0,0,0,0,15927.57,113.407,17.714,6.5,5.455,2.1,1,0.3,0.686,0.8,0.142,0.073,0,0,0,0,0,12309.51,109.112,21.036,9.401,9.34,4.334,2.633,1.03,2.952,4.177,0.951,0.63,0,0,0,0,0,23.904,0.404,0.136,0.103,0.131,0.162,0.243,0.216,0.836,2.241,1.599,1.68,0,0,0,0,0,323.029,4.435,1.299,0.859,1.187,0.811,0.81,0.54,2.387,4.98,1.897,2.051,0,0,0,0,0,249.651,4.267,1.542,1.242,2.033,1.675,2.132,1.853,10.277,26.004,12.674,17.651,0
"2019-10-29 09:45:54",6295,"NAN",804,0,1,5608,157,31,13,6,8,6,9,9,3,0,0,2,0,0,0,0,336.48,9.42,1.86,0.78,0.36,0.48,0.36,0.54,0.54,0.18,0,0,0.12,0,0,0,0,4547.027,103.516,17.714,6.5,3.273,2.4,1.2,1.35,1.543,0.4,0,0,0.118,0,0,0,0,3514.139,99.597,21.036,9.401,5.604,4.953,3.159,4.635,6.642,2.089,0,0,1.261,0,0,0,0,6.824,0.368,0.136,0.103,0.078,0.185,0.292,0.971,1.88,1.121,0,0,6.484,0,0,0,0,92.219,4.048,1.299,0.859,0.712,0.927,0.972,2.428,5.371,2.49,0,0,6.357,0,0,0,0,71.271,3.895,1.542,1.242,1.22,1.914,2.559,8.336,23.123,13.002,0,0,68.111
"2019-10-29 09:45:55",6296,"NAN",805,0,1,4183,149,39,16,7,9,4,3,4,2,1,0,0,0,1,0,0,250.98,8.94,2.34,0.96,0.42,0.54,0.24,0.18,0.24,0.12,0.06,0,0,0,0.06,0,0,3391.622,98.242,22.286,8,3.818,2.7,0.8,0.45,0.686,0.267,0.071,0,0,0,0.038,0,0,2621.192,94.522,26.464,11.57,6.538,5.572,2.106,1.545,2.952,1.392,0.475,0,0,0,0.631,0,0,5.09,0.35,0.172,0.127,0.091,0.209,0.194,0.324,0.836,0.747,0.8,0,0,0,12.069,0,0,68.786,3.842,1.634,1.057,0.831,1.043,0.648,0.809,2.387,1.66,0.949,0,0,0,7.639,0,0,53.161,3.697,1.94,1.529,1.423,2.153,1.706,2.779,10.277,8.668,6.337,0,0
"2019-10-29 09:45:56",6297,"NAN",806,0,1,3486,147,43,17,6,6,4,4,11,1,2,0,0,0,0,0,0,209.16,8.82,2.58,1.02,0.36,0.36,0.24,0.24,0.66,0.06,0.12,0,0,0,0,0,0,2826.487,96.923,24.571,8.5,3.273,1.8,0.8,0.6,1.886,0.133,0.142,0,0,0,0,0,0,2184.431,93.253,29.178,12.293,5.604,3.715,2.106,2.06,8.118,0.696,0.951,0,0,0,0,0,0,4.242,0.345,0.189,0.135,0.078,0.139,0.194,0.432,2.298,0.374,1.599,0,0,0,0,0,0,57.324,3.791,1.801,1.123,0.712,0.696,0.648,1.079,6.565,0.83,1.897,0,0,0,0,0,0,44.303,3.647,2.139,1.624,1.22,1.435,1.706,3.705,28.262,4.334,12.674,0,0
"2019-10-29 09:45:57",6298,"NAN",807,0,1,3325,162,41,18,8,10,1,5,5,5,2,1,0,0,0,0,0,199.5,9.72,2.46,1.08,0.48,0.6,0.06,0.3,0.3,0.3,0.12,0.06,0,0,0,0,0,2695.946,106.813,23.429,9,4.364,3,0.2,0.75,0.857,0.667,0.142,0.073,0,0,0,0,0,2083.543,102.769,27.821,13.016,7.472,6.191,0.527,2.575,3.69,3.481,0.951,0.63,0,0,0,0,0,4.046,0.38,0.18,0.143,0.104,0.232,0.049,0.54,1.044,1.868,1.599,1.68,0,0,0,0,0,54.677,4.177,1.718,1.189,0.95,1.159,0.162,1.349,2.984,4.15,1.897,2.051,0,0,0,0,0,42.257,4.019,2.04,1.72,1.627,2.392,0.426,4.631,12.846,21.67,12.674,17.651,0
"2019-10-29 09:45:58",6299,"NAN",808,0,1,3165,153,37,16,6,10,4,4,6,2,1,2,0,0,0,0,0,189.9,9.18,2.22,0.96,0.36,0.6,0.24,0.24,0.36,0.12,0.06,0.12,0,0,0,0,0,2566.216,100.879,21.143,8,3.273,3,0.8,0.6,1.029,0.267,0.071,0.147,0,0,0,0,0,1983.283,97.059,25.107,11.57,5.604,6.191,2.106,2.06,4.428,1.392,0.475,1.261,0,0,0,0,0,3.851,0.359,0.163,0.127,0.078,0.232,0.194,0.432,1.253,0.747,0.8,3.36,0,0,0,0,0,52.046,3.945,1.55,1.057,0.712,1.159,0.648,1.079,3.581,1.66,0.949,4.102,0,0,0,0,0,40.223,3.796,1.841,1.529,1.22,2.392,1.706,3.705,15.415,8.668,6.337,35.302,0
"2019-10-29 09:45:59",6300,"NAN",809,0,1,7228,174,33,9,12,9,3,2,1,2,0,2,0,0,0,0,0,433.68,10.44,1.98,0.54,0.72,0.54,0.18,0.12,0.06,0.12,0,0.12,0,0,0,0,0,5860.541,114.725,18.857,4.5,6.545,2.7,0.6,0.3,0.171,0.267,0,0.147,0,0,0,0,0,4529.279,110.381,22.393,6.508,11.208,5.572,1.58,1.03,0.738,1.392,0,1.261,0,0,0,0,0,8.796,0.408,0.145,0.071,0.157,0.209,0.146,0.216,0.209,0.747,0,3.36,0,0,0,0,0,118.858,4.487,1.382,0.595,1.425,1.043,0.486,0.54,0.597,1.66,0,4.102,0,0,0,0,0,91.859,4.317,1.642,0.86,2.44,2.153,1.279,1.853,2.569,8.668,0,35.302,0
"2019-10-29 09:46:00",6301,"NAN",810,0,1,10688,171,34,17,11,7,1,6,6,2,0,2,0,0,0,0,0,641.28,10.26,2.04,1.02,0.66,0.42,0.06,0.36,0.36,0.12,0,0.12,0,0,0,0,0,8665.946,112.747,19.429,8.5,6,2.1,0.2,0.9,1.029,0.267,0,0.147,0,0,0,0,0,6697.417,108.478,23.071,12.293,10.274,4.334,0.527,3.09,4.428,1.392,0,1.261,0,0,0,0,0,13.006,0.401,0.15,0.135,0.144,0.162,0.049,0.647,1.253,0.747,0,3.36,0,0,0,0,0,175.755,4.409,1.424,1.123,1.306,0.811,0.162,1.619,3.581,1.66,0,4.102,0,0,0,0,0,135.831,4.242,1.691,1.624,2.236,1.675,0.426,5.558,15.415,8.668,0,35.302,0
"2019-10-29 09:46:01",6302,"NAN",811,0,1,10628,151,31,19,6,8,3,4,5,3,4,2,0,0,0,0,0,637.68,9.06,1.86,1.14,0.36,0.48,0.18,0.24,0.3,0.18,0.24,0.12,0,0,0,0,0,8617.298,99.56,17.714,9.5,3.273,2.4,0.6,0.6,0.857,0.4,0.285,0.147,0,0,0,0,0,6659.82,95.791,21.036,13.739,5.604,4.953,1.58,2.06,3.69,2.089,1.902,1.261,0,0,0,0,0,12.933,0.354,0.136,0.151,0.078,0.185,0.146,0.432,1.044,1.121,3.199,3.36,0,0,0,0,0,174.769,3.894,1.299,1.255,0.712,0.927,0.486,1.079,2.984,2.49,3.794,4.102,0,0,0,0,0,135.069,3.746,1.542,1.815,1.22,1.914,1.279,3.705,12.846,13.002,25.347,35.302,0
"2019-10-29 09:46:02",6303,"NAN",812,0,1,10287,153,31,12,6,8,3,3,9,2,2,0,0,0,0,0,0,617.22,9.18,1.86,0.72,0.36,0.48,0.18,0.18,0.54,0.12,0.12,0,0,0,0,0,0,8340.812,100.879,17.714,6,3.273,2.4,0.6,0.45,1.543,0.267,0.142,0,0,0,0,0,0,6446.139,97.059,21.036,8.677,5.604,4.953,1.58,1.545,6.642,1.392,0.951,0,0,0,0,0,0,12.518,0.359,0.136,0.095,0.078,0.185,0.146,0.324,1.88,0.747,1.599,0,0,0,0,0,0,169.161,3.945,1.299,0.793,0.712,0.927,0.486,0.809,5.371,1.66,1.897,0,0,0,0,0,0,130.735,3.796,1.542,1.146,1.22,1.914,1.279,2.779,23.123,8.668,12.674,0,0
"2019-10-29 09:46:03",6304,"NAN",813,0,1,9984,163,39,9,10,8,2,1,7,4,0,1,0,0,0,0,0,599.04,9.78,2.34,0.54,0.6,0.48,0.12,0.06,0.42,0.24,0,0.06,0,0,0,0,0,8095.136,107.473,22.286,4.5,5.455,2.4,0.4,0.15,1.2,0.533,0,0.073,0,0,0,0,0,6256.27,103.403,26.464,6.508,9.34,4.953,1.053,0.515,5.166,2.785,0,0.63,0,0,0,0,0,12.149,0.382,0.172,0.071,0.131,0.185,0.097,0.108,1.462,1.494,0,1.68,0,0,0,0,0,164.178,4.203,1.634,0.595,1.187,0.927,0.324,0.27,4.178,3.32,0,2.051,0,0,0,0,0,126.884,4.044,1.94,0.86,2.033,1.914,0.853,0.926,17.985,17.336,0,17.651,0
"2019-10-29 09:46:04",6305,"NAN",814,0,1,18202,178,44,14,7,7,4,6,10,3,2,0,1,0,0,0,0,1092.12,10.68,2.64,0.84,0.42,0.42,0.24,0.36,0.6,0.18,0.12,0,0.06,0,0,0,0,14758.38,117.363,25.143,7,3.818,2.1,0.8,0.9,1.714,0.4,0.142,0,0.059,0,0,0,0,11405.91,112.919,29.857,10.124,6.538,4.334,2.106,3.09,7.38,2.089,0.951,0,0.63,0,0,0,0,22.149,0.418,0.194,0.111,0.091,0.162,0.194,0.647,2.089,1.121,1.599,0,3.242,0,0,0,0,299.317,4.59,1.843,0.925,0.831,0.811,0.648,1.619,5.968,2.49,1.897,0,3.178,0,0,0,0,231.325,4.416,2.189,1.337,1.423,1.675,1.706,5.558,25.692,13.002,12.674,0,34.056
