"TOA5","8552","CR3000","8552","CR3000.Std.26","CPU:2019-10-22_Mobile-PM_Gill-RS232_T-RH_LI75.CR3","47685","OPSData"
"TIMESTAMP","RECORD","no_use","Curr_Sec_InSet","Curr_Sec_Sample","Valid_Sample_RMLogBins","LiveBin_1dC","LiveBin_2dC","LiveBin_3dC","LiveBin_4dC","LiveBin_5dC","LiveBin_6dC","LiveBin_7dC","LiveBin_8dC","LiveBin_9dC","LiveBin_10dC","LiveBin_11dC","LiveBin_12dC","LiveBin_13dC","LiveBin_14dC","LiveBin_15dC","LiveBin_16dC","LiveGreaterBin_16dC","LiveBin_1dN","LiveBin_2dN","LiveBin_3dN","LiveBin_4dN","LiveBin_5dN","LiveBin_6dN","LiveBin_7dN","LiveBin_8dN","LiveBin_9dN","LiveBin_10dN","LiveBin_11dN","LiveBin_12dN","LiveBin_13dN","LiveBin_14dN","LiveBin_15dN","LiveBin_16dN","LiveGreaterBin_16dN","LiveBin_1dNdD","LiveBin_2dNdD","LiveBin_3dNdD","LiveBin_4dNdD","LiveBin_5dNdD","LiveBin_6dNdD","LiveBin_7dNdD","LiveBin_8dNdD","LiveBin_9dNdD","LiveBin_10dNdD","LiveBin_11dNdD","LiveBin_12dNdD","LiveBin_13dNdD","LiveBin_14dNdD","LiveBin_15dNdD","LiveBin_16dNdD","LiveGreaterBin_16dNdD","LiveBin_1dNdlogD","LiveBin_2dNdlogD","LiveBin_3dNdlogD","LiveBin_4dNdlogD","LiveBin_5dNdlogD","LiveBin_6dNdlogD","LiveBin_7dNdlogD","LiveBin_8dNdlogD","LiveBin_9dNdlogD","LiveBin_10dNdlogD","LiveBin_11dNdlogD","LiveBin_12dNdlogD","LiveBin_13dNdlogD","LiveBin_14dNdlogD","LiveBin_15dNdlogD","LiveBin_16dNdlogD","LiveGreaterBin_16dNdlogD","LiveBin_1dM","LiveBin_2dM","LiveBin_3dM","LiveBin_4dM","LiveBin_5dM","LiveBin_6dM","LiveBin_7dM","LiveBin_8dM","LiveBin_9dM","LiveBin_10dM","LiveBin_11dM","LiveBin_12dM","LiveBin_13dM","LiveBin_14dM","LiveBin_15dM","LiveBin_16dM","LiveGreaterBin_16dM","LiveBin_1dMdD","LiveBin_2dMdD","LiveBin_3dMdD","LiveBin_4dMdD","LiveBin_5dMdD","LiveBin_6dMdD","LiveBin_7dMdD","LiveBin_8dMdD","LiveBin_9dMdD","LiveBin_10dMdD","LiveBin_11dMdD","LiveBin_12dMdD","LiveBin_13dMdD","LiveBin_14dMdD","LiveBin_15dMdD","LiveBin_16dMdD","LiveGreaterBin_16dMdD","LiveBin_1dMdlogD","LiveBin_2dMdlogD","LiveBin_3dMdlogD","LiveBin_4dMdlogD","LiveBin_5dMdlogD","LiveBin_6dMdlogD","LiveBin_7dMdlogD","LiveBin_8dMdlogD","LiveBin_9dMdlogD","LiveBin_10dMdlogD","LiveBin_11dMdlogD","LiveBin_12dMdlogD","LiveBin_13dMdlogD"
"TS","RN","#","sec","sec","#","#","#","#","#","#","#","#","#","#","#","#","#","#","#","#","#","#","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","#/cm^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3","ug/m^3"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2019-10-29 11:00:01",10742,"NAN",5251,0,1,8688,99,20,11,5,10,3,6,8,0,0,0,0,0,0,0,0,521.28,5.94,1.2,0.66,0.3,0.6,0.18,0.36,0.48,0,0,0,0,0,0,0,0,7044.325,65.275,11.429,5.5,2.727,3,0.6,0.9,1.371,0,0,0,0,0,0,0,0,5444.158,62.803,13.571,7.954,4.67,6.191,1.58,3.09,5.904,0,0,0,0,0,0,0,0,10.572,0.232,0.088,0.087,0.065,0.232,0.146,0.647,1.671,0,0,0,0,0,0,0,0,142.867,2.553,0.838,0.727,0.594,1.159,0.486,1.619,4.775,0,0,0,0,0,0,0,0,110.414,2.456,0.995,1.051,1.017,2.392,1.279,5.558,20.554,0,0,0,0
"2019-10-29 11:00:02",10743,"NAN",5252,0,1,15873,105,24,16,10,12,7,4,7,2,0,0,0,0,0,0,0,952.38,6.3,1.44,0.96,0.6,0.72,0.42,0.24,0.42,0.12,0,0,0,0,0,0,0,12870,69.231,13.714,8,5.455,3.6,1.4,0.6,1.2,0.267,0,0,0,0,0,0,0,9946.492,66.609,16.286,11.57,9.34,7.43,3.686,2.06,5.166,1.392,0,0,0,0,0,0,0,19.315,0.246,0.106,0.127,0.131,0.278,0.34,0.432,1.462,0.747,0,0,0,0,0,0,0,261.018,2.708,1.005,1.057,1.187,1.391,1.134,1.079,4.178,1.66,0,0,0,0,0,0,0,201.726,2.605,1.194,1.529,2.033,2.871,2.985,3.705,17.985,8.668,0,0,0
"2019-10-29 11:00:03",10744,"NAN",5253,0,1,16967,94,22,16,5,11,7,3,2,3,2,0,0,0,0,0,0,1018.02,5.64,1.32,0.96,0.3,0.66,0.42,0.18,0.12,0.18,0.12,0,0,0,0,0,0,13757.03,61.978,12.571,8,2.727,3.3,1.4,0.45,0.343,0.4,0.142,0,0,0,0,0,0,10632.02,59.631,14.928,11.57,4.67,6.81,3.686,1.545,1.476,2.089,0.951,0,0,0,0,0,0,20.647,0.221,0.097,0.127,0.065,0.255,0.34,0.324,0.418,1.121,1.599,0,0,0,0,0,0,279.008,2.424,0.922,1.057,0.594,1.275,1.134,0.809,1.194,2.49,1.897,0,0,0,0,0,0,215.629,2.332,1.094,1.529,1.017,2.632,2.985,2.779,5.138,13.002,12.674,0,0
"2019-10-29 11:00:04",10745,"NAN",5254,0,1,16982,103,26,11,6,7,1,5,2,4,1,0,0,0,0,0,0,1018.92,6.18,1.56,0.66,0.36,0.42,0.06,0.3,0.12,0.24,0.06,0,0,0,0,0,0,13769.19,67.912,14.857,5.5,3.273,2.1,0.2,0.75,0.343,0.533,0.071,0,0,0,0,0,0,10641.42,65.341,17.643,7.954,5.604,4.334,0.527,2.575,1.476,2.785,0.475,0,0,0,0,0,0,20.665,0.242,0.114,0.087,0.078,0.162,0.049,0.54,0.418,1.494,0.8,0,0,0,0,0,0,279.255,2.656,1.089,0.727,0.712,0.811,0.162,1.349,1.194,3.32,0.949,0,0,0,0,0,0,215.82,2.555,1.293,1.051,1.22,1.675,0.426,4.631,5.138,17.336,6.337,0,0
"2019-10-29 11:00:05",10746,"NAN",5255,0,1,16328,109,19,4,7,7,8,4,5,0,1,0,0,0,1,0,0,979.68,6.54,1.14,0.24,0.42,0.42,0.48,0.24,0.3,0,0.06,0,0,0,0.06,0,0,13238.92,71.868,10.857,2,3.818,2.1,1.6,0.6,0.857,0,0.071,0,0,0,0.038,0,0,10231.61,69.147,12.893,2.892,6.538,4.334,4.213,2.06,3.69,0,0.475,0,0,0,0.631,0,0,19.869,0.256,0.084,0.032,0.091,0.162,0.389,0.432,1.044,0,0.8,0,0,0,12.069,0,0,268.5,2.811,0.796,0.264,0.831,0.811,1.296,1.079,2.984,0,0.949,0,0,0,7.639,0,0,207.509,2.704,0.945,0.382,1.423,1.675,3.412,3.705,12.846,0,6.337,0,0
"2019-10-29 11:00:06",10747,"NAN",5256,0,1,16131,100,31,12,6,6,2,3,6,1,1,0,0,0,0,0,0,967.86,6,1.86,0.72,0.36,0.36,0.12,0.18,0.36,0.06,0.06,0,0,0,0,0,0,13079.19,65.934,17.714,6,3.273,1.8,0.4,0.45,1.029,0.133,0.071,0,0,0,0,0,0,10108.16,63.437,21.036,8.677,5.604,3.715,1.053,1.545,4.428,0.696,0.475,0,0,0,0,0,0,19.629,0.235,0.136,0.095,0.078,0.139,0.097,0.324,1.253,0.374,0.8,0,0,0,0,0,0,265.261,2.579,1.299,0.793,0.712,0.696,0.324,0.809,3.581,0.83,0.949,0,0,0,0,0,0,205.005,2.481,1.542,1.146,1.22,1.435,0.853,2.779,15.415,4.334,6.337,0,0
"2019-10-29 11:00:07",10748,"NAN",5257,0,1,16413,112,28,15,3,9,6,7,3,2,2,1,1,0,1,0,0,984.78,6.72,1.68,0.9,0.18,0.54,0.36,0.42,0.18,0.12,0.12,0.06,0.06,0,0.06,0,0,13307.84,73.846,16,7.5,1.636,2.7,1.2,1.05,0.514,0.267,0.142,0.073,0.059,0,0.038,0,0,10284.87,71.05,19,10.847,2.802,5.572,3.159,3.605,2.214,1.392,0.951,0.63,0.63,0,0.631,0,0,19.972,0.263,0.123,0.119,0.039,0.209,0.292,0.755,0.627,0.747,1.599,1.68,3.242,0,12.069,0,0,269.898,2.888,1.173,0.991,0.356,1.043,0.972,1.888,1.79,1.66,1.897,2.051,3.178,0,7.639,0,0,208.589,2.779,1.393,1.433,0.61,2.153,2.559,6.484,7.708,8.668,12.674,17.651,34.056
"2019-10-29 11:00:08",10749,"NAN",5258,0,1,16155,109,36,10,5,7,4,5,4,2,0,1,1,0,0,0,0,969.3,6.54,2.16,0.6,0.3,0.42,0.24,0.3,0.24,0.12,0,0.06,0.06,0,0,0,0,13098.65,71.868,20.571,5,2.727,2.1,0.8,0.75,0.686,0.267,0,0.073,0.059,0,0,0,0,10123.2,69.147,24.428,7.231,4.67,4.334,2.106,2.575,2.952,1.392,0,0.63,0.63,0,0,0,0,19.658,0.256,0.158,0.079,0.065,0.162,0.194,0.54,0.836,0.747,0,1.68,3.242,0,0,0,0,265.655,2.811,1.508,0.661,0.594,0.811,0.648,1.349,2.387,1.66,0,2.051,3.178,0,0,0,0,205.31,2.704,1.791,0.955,1.017,1.675,1.706,4.631,10.277,8.668,0,17.651,34.056
